Frame,ts,rtpsession0,rtpstorage0,rtpssrcdemux0,rtpjitterbuffer0,typefind,rtpptdemux0,rtph265depay0,h265parse0,capsfilter0,nvv4l2decoder0,queue,Stream-muxer,nvtiler,onscreendisplay
7879,11682338449,0.069504,0.12768,0.079328,,0.211968,0.117215,,,,,,,,
7880,11682786768,0.071424,0.089952,0.072128,0.310975,0.121632,0.123967,,,,,,,,
7881,11683500462,,,,0.499262,0.128127,0.142304,0.092448,0.393279,0.070368,12.960472,1.993786,0.277407,,
7882,11693754638,,,,,,,,,,15.277169,0.157472,,,
7883,11694292397,,,,,,,,,,14.490131,0.368927,0.168832,,
7884,11699256733,0.143423,0.196992,0.125535,0.083264,,,,,,,0.443007,0.138911,,
7885,11699828188,0.083648,0.162239,0.16656,0.177279,0.140799,0.158208,,,,,,,,
7886,11700445338,0.075648,0.151104,0.104511,0.298623,0.123423,0.128736,,,,,,,,
7887,11701139320,,,,,0.122432,0.121888,0.089983,0.419455,0.078016,6.740715,0.243263,0.253152,16.179822,2.770999
7888,11724915919,0.164191,0.151712,0.099647,0.10256,,,,,,,2.373336,,13.578679,
7889,11727232968,0.081216,0.088447,0.068928,0.349663,0.132223,0.16448,,,,,,,,2.62476
7890,11728016613,0.089087,0.096,0.077984,0.070592,0.125503,0.16032,,,,,,,,
7891,11728777603,,,,,0.112096,0.111967,0.102688,0.429406,0.0792,9.078532,0.270015,0.243904,,
7892,11752222203,0.090976,0.140192,0.089887,0.098208,,,,,,,0.155359,,,
7893,11752724666,0.074848,0.075136,0.068511,,0.158047,0.149408,,,,,,,13.566551,
7894,11753174744,0.075743,0.083104,0.06176,0.370367,0.114144,0.110496,,,,,,,,
7895,11753522039,0.066815,0.122688,0.073536,0.450687,,,,,,,,,,
7896,11753832758,0.068575,0.07104,0.067072,,0.199936,0.116991,,,,,,,,
7897,11754157109,0.070687,0.073888,0.059104,0.713118,,,,,,,,,,
7898,11754422836,0.080607,0.080512,0.102272,,0.117312,0.114143,,,,,,,,
7899,11754883699,0.075584,0.082464,0.075808,0.950557,0.13648,0.182239,,,,,,,,2.483288
7900,11755342034,0.070368,0.157792,0.076927,1.236956,,,,,,,,,,
7901,11755631313,0.079712,0.088543,0.073984,,0.200447,0.178144,,,,,,,,
7902,11756089199,0.074464,0.086495,0.065664,1.565339,,0.1112,,,,,,,,
7903,11756364366,0.072288,0.078751,0.066432,,0.116319,,,,,,,,,
7904,11756641006,0.072288,0.091679,0.105728,1.681499,0.157376,0.161983,,,,,,,,
7905,11757391499,,,,1.855067,0.111456,0.117471,,,,,,,,
7906,11757878410,,,,1.97081,0.112319,0.11008,,,,,,,,
7907,11758360488,0.076544,,,2.097722,0.111072,0.107903,,,,,,,,
7908,11758824871,,0.092768,0.070368,2.271385,0.122047,0.171264,,,,,,,,
7909,11759413637,,,,2.457304,0.191711,0.114816,,,,,,,,
7910,11760003907,0.079999,0.093184,0.072416,0.991933,0.12176,0.116735,,,,,,,,
7911,11771418464,0.073344,0.123391,0.070752,0.0608,0.136768,0.112543,,,,,,,,
7912,11772024638,0.088447,0.088448,0.067456,0.073568,0.109696,0.114591,,,,,,,,
7913,11776631056,0.084991,0.09504,0.08016,0.059744,0.116736,0.112863,,,,,,,,
7914,11777943212,0.080576,0.091423,0.080608,0.08176,0.127808,0.132863,,,,,,,,
7915,11778555434,0.073855,0.081792,0.070528,0.081184,0.158496,0.164447,,,,,,,,
7916,11779002473,0.074687,0.084064,0.0664,0.355903,,0.099776,,,,,,,,
7917,11779270664,0.064223,0.069376,0.061344,0.493246,0.107231,,,,,,,,,
7918,11779684167,0.072608,0.134784,0.075071,0.823101,0.219327,0.122048,,,,,,,,
7919,11780386213,,,,0.76547,0.104736,0.105728,,,,,,,,
7920,11780820451,0.072031,0.0808,0.064416,0.186751,0.114591,0.107744,,,,,,,,
7921,11781392034,0.082496,0.090528,0.074272,0.063903,0.129344,0.110272,,,,,,,,
7922,11782597566,0.07136,0.083424,0.067168,,0.11216,0.122368,,,,,,,,
7923,11783037533,0.076352,0.091744,0.104767,0.301695,0.167232,0.120607,,,,,,,,
7924,11783509659,0.072064,0.140159,0.087648,0.471455,,,,,,,,,,
7925,11783784954,0.067327,0.076928,0.075904,,0.162656,0.122079,,,,,,,,
7926,11784208345,0.071679,0.11392,0.067744,0.640254,,0.150528,,,,,,,,
7927,11784531608,0.071103,0.15872,0.124799,0.943933,0.143519,,,,,,,,,
7928,11784982967,0.080576,0.087712,0.45011,1.092829,0.122143,0.116736,,,,,,,,
7929,11785629333,0.091199,0.09872,0.074912,1.182013,0.126656,0.133759,,,,,,,,
7930,11786089011,0.067711,0.118336,0.076864,,0.105823,0.100736,,,,,,,,
7931,11786452818,0.06768,0.081408,0.097184,0.981821,0.132639,0.140384,,,,,,,,
7932,11787119280,0.106048,0.121119,0.127968,1.096349,0.117632,0.114239,0.170879,,,,,,,
7933,11787908878,0.080224,0.108992,0.077056,,,,,,,,,,,
7934,11788270605,0.083392,0.090784,0.068895,,,,,,,,,,,
7935,11788590508,0.068736,0.084832,0.064127,,,,,3.106711,0.089439,,,,,
7936,11790935972,0.075904,0.084991,0.06352,4.706065,,0.122656,,,,,,,,
7937,11791279875,0.069567,0.090464,0.08544,5.00968,0.166943,,,,,,,,,
7938,11791761090,0.077952,0.085856,0.125215,4.652434,0.127584,0.120416,,,,,,,,
7939,11792410240,,,,5.366287,0.122912,0.117471,0.115168,0.409246,0.068928,,,,,
7940,11793579068,,,,5.499024,0.113855,0.112992,,,,,,,,
7941,11794048763,,,,5.651119,0.107072,0.103167,,,,,,,,
7942,11794517849,,,,4.384883,0.107295,0.1048,0.09328,0.390591,0.08304,,,,,
7943,11795674358,,,,4.513426,0.139168,0.150815,,,,,,,,
7944,11796207668,,,,4.563442,0.141055,0.114336,,,,,,,,
7945,11796708915,0.084736,0.08896,0.066591,0.06592,0.109664,0.114176,0.101087,0.405087,0.081312,,,,,
7946,11799007180,0.067072,0.084,0.061055,,0.106111,0.124288,,,,,,,,
7947,11799393035,0.065888,0.077503,0.13056,0.267424,0.125568,0.134847,,,,,,,,
7948,11800038089,,,,0.372095,0.102687,0.108832,0.103488,0.406399,0.080991,13.005657,3.682036,0.235808,,
7949,11809507788,,,,,,,,,,16.504206,0.151679,,,
7950,11809893994,,,,,,,,,,19.971331,0.207935,0.178271,,
7951,11815395162,,,,,,,,,,23.362904,0.166271,0.1728,,
7952,11821195080,,,,,,,,,,24.613717,0.2816,0.254175,,
7953,11826035321,0.146144,0.135455,0.093984,0.082912,,,,,,,0.455071,0.234879,,
7954,11835376892,0.069536,0.085151,0.073824,,0.166336,0.180031,,,,,,,,
7955,11835742427,0.068959,0.088192,0.068832,0.379423,,0.103808,,,,,,,,
7956,11836049114,0.071807,0.08064,0.105856,,0.115167,,,,,,,,,
7957,11836344633,0.072735,0.095008,0.138976,0.533374,0.121407,0.202592,,,,,,,,
7958,11836939832,0.076128,0.193951,0.160512,0.788861,0.12848,0.170528,,,,,,,29.260711,
7959,11837497846,0.075168,0.094368,0.076896,0.939133,0.141472,0.111967,,,,,,,,
7960,11837886485,0.070048,0.101216,0.067839,,,,,,,,,,,
7961,11838117524,0.066688,0.073568,0.062239,0.948829,0.141439,0.103136,,,,,,,,
7962,11838480691,0.065536,0.069792,0.05936,1.063164,,,,,,,,,,
7963,11838743506,0.065472,0.080576,0.135135,,0.137728,0.1056,,,,,,,,
7964,11839179345,0.068736,0.086624,0.070175,1.200285,0.119808,0.149823,,,,,,,,2.432568
7965,11839609615,0.070944,0.163551,0.085024,1.551132,,,,,,,,,,
7966,11839912686,0.071232,0.090847,0.145024,,0.15856,0.113951,,,,,14.066101,,,
7967,11840360429,0.07504,0.093088,0.070528,1.820378,0.114463,0.139712,,,,,,,,
7968,11840759980,0.066048,0.081184,0.07168,1.992314,,,,,,,,,,
7969,11841013899,0.069344,0.076128,0.121663,,0.15888,0.113984,,,,,,,,
7970,11841490922,0.073888,0.084672,0.064511,2.250394,0.119712,0.124159,,,,,,,,
7971,11842124168,,,,2.322233,0.105599,0.107296,,,,,,,,
7972,11842593478,,,,2.389305,0.108384,0.103359,,,,,,,,
7973,11843059653,,,,2.44204,0.131295,0.099456,,,,,,,,
7974,11843601443,,,,2.626296,0.10224,0.143487,,,,,,,,
7975,11844061858,,,,2.760152,0.103199,0.10544,,,,,,,,
7976,11844526944,0.076064,0.091488,0.065408,2.860984,0.107296,0.110527,0.132608,1.723546,,,,,,
7977,11846576986,0.064032,0.141664,0.071071,,,,,,0.086592,,,,,
7978,11847005913,0.067648,0.082912,0.062943,0.657086,0.117152,0.107423,,,,,,,,
7979,11847693815,,,,0.813598,0.107999,0.118208,,,,,,,,
7980,11848181301,0.10576,0.098559,0.071616,0.998557,0.113152,0.113888,0.109183,0.440191,0.079136,,,,,
7981,11855878333,0.077983,0.088896,0.070752,0.059712,0.108384,0.116639,,,,,,,,
7982,11856608955,0.068928,0.082624,0.065728,0.112992,0.107552,0.121119,,,,,,,,
7983,11857063930,,,,0.304639,0.109248,0.122527,0.104448,1.641659,0.082592,12.164955,0.966429,0.199967,16.962508,2.654072
7984,11863991429,,,,,,,,,,15.068466,2.452441,,,
7985,11864648003,,,,,,,,,,10.960894,0.474238,0.182336,,
7986,11870433041,0.084511,0.133216,,,,,,,,,0.162591,0.187136,13.979349,2.451416
7987,11879626741,0.0736,0.088064,0.091328,0.122815,,0.155264,,,,,9.099076,,,
7988,11880085779,,,0.081248,0.375422,0.180959,0.163584,,,,,,,,
7989,11891050994,0.133023,0.14224,0.097152,0.087327,0.128031,0.127904,,,,,,,11.518877,
7990,11892508557,0.119807,0.124768,0.089184,0.081407,0.11376,,0.106719,0.441823,0.090496,,,,,2.411224
7991,11898194396,0.077152,0.084128,0.072992,,0.182655,0.156992,,,,,,,,
7992,11898554427,0.071296,0.080288,0.060192,0.340735,0.105504,0.110495,,,,,,,,
7993,11899187161,,,,0.469758,0.103839,0.102784,0.08592,0.428479,0.116928,8.805253,0.466302,0.231615,,
7994,11908205565,0.139935,0.130496,0.084927,0.094624,,,,,,,0.1304,,,
7995,11908663548,0.071456,0.087968,0.117887,,0.127231,0.147936,,,,,,,,
7996,11909114202,0.07552,0.093631,0.114464,0.327487,0.112992,0.117152,,,,,,,,
7997,11909509625,0.075263,0.08768,0.081376,0.433823,,0.115199,,,,9.565218,,,,
7998,11909892792,0.07664,0.085344,0.078464,0.599518,0.115104,,,,,,0.392447,0.285183,,
7999,11910385910,0.074976,0.199007,0.122688,,0.132416,0.195391,,,,,,,,
8000,11910831861,0.075071,0.076928,0.066848,0.805501,0.112351,0.146496,,,,,,,,
8001,11911172756,0.067616,0.078592,0.065888,0.791326,,,,,,,,,,
8002,11911493843,0.063583,0.127328,0.215455,1.024637,0.122048,0.161439,,,,,,,,
8003,11912048849,0.106911,0.181664,0.09936,1.173212,0.108672,0.108191,,,,,,,,
8004,11912515664,0.075648,0.160287,0.116736,1.190365,0.117952,0.10848,,,,,,,,
8005,11913041390,0.078176,0.092191,0.121696,,0.12016,0.116575,,,,,,,,
8006,11913443725,0.071231,0.087808,0.170111,1.113852,0.110303,0.117408,,,,,,,,
8007,11913955980,0.081728,0.094496,0.068447,1.192188,0.129856,0.157696,,,,,,,,
8008,11914414122,0.081983,0.09456,0.07504,1.386716,,,,,,,,,,
8009,11914706153,0.073439,0.082496,0.067968,,0.109952,0.122719,,,,,,,12.281626,
8010,11915111848,0.070912,0.074848,0.067488,1.449628,0.139967,0.179872,,,,,,,,
8011,11915544999,0.070624,0.133984,0.067647,1.696731,,,,,,,,,,
8012,11915871046,0.06704,0.097952,0.070783,,0.163359,0.123136,,,,,,,,
8013,11916217157,0.068928,0.07904,0.061631,1.797434,,,,,,,,,,
8014,11916427108,0.063296,0.076992,0.093151,,0.153887,0.140512,,,,,,,,
8015,11916864355,0.074976,0.084895,0.11264,2.03545,0.16736,0.118559,,,,,,,,
8016,11917414241,0.082624,0.0912,0.109439,2.319705,0.11472,0.133695,,,,,,,,2.458169
8017,11917914847,0.079296,0.093567,0.074336,2.418777,,0.116736,,,,,7.981352,,,
8018,11918317438,0.074368,0.170463,0.098144,2.670936,0.169279,0.103872,,,,,,,,
8019,11919078332,,,,2.799544,0.106432,0.132287,,,,,,,,
8020,11919618938,,,,3.016727,0.108448,0.115328,,,,,,,,
8021,11920105049,,,,3.089015,0.104735,0.104543,,,,,,,,
8022,11920536119,0.078431,0.082912,0.108416,3.011511,0.104352,0.111616,,,,,,,,
8023,11921115094,,,,3.125911,0.147807,0.113791,,,,,,,,
8024,11921653652,,,,3.21455,0.112448,0.112832,,,,,,,,
8025,11922146450,,,,1.419003,0.110399,0.113728,,,,,,,,
8026,11922547761,0.094336,0.093279,0.08096,0.0984,0.122144,,0.165439,2.493145,0.139647,,,,11.814235,
8027,11931666613,0.073631,0.07872,0.134912,,0.172672,0.131391,,,,,,,,
8028,11932139348,0.074368,0.084736,0.071424,0.264479,0.13104,0.137791,,,,,,,,
8029,11932750994,0.097919,0.122752,0.076352,0.46083,0.151839,0.113792,0.108544,0.409855,0.069856,12.195131,,,,2.790232
8030,11940313403,0.077792,0.089216,0.081056,0.228127,0.147744,0.221951,,,,,,,,
8031,11940750873,0.07248,0.111679,0.070432,0.547422,,0.113535,,,,,3.439509,0.215712,,
8032,11941616407,,,,1.117181,0.560991,0.108383,,,,,0.548158,,,
8033,11942277429,0.139743,0.13344,0.089247,0.085056,0.111872,,0.118688,0.420894,0.079968,8.812965,0.421694,0.1968,,
8034,11948530626,0.07856,0.083616,0.075807,,0.183327,0.188256,,,,,,,,
8035,11948883073,0.073888,0.08992,0.076639,0.413823,0.121951,0.121632,,,,,,,,
8036,11949647134,,,,0.580286,0.110912,0.107136,0.101344,0.43795,0.105312,6.997451,0.460766,0.179872,12.161723,2.450488
8037,11957860453,,,,,,,,,,7.457801,6.47166,,,
8038,11958303620,,,,,,,,,,,0.184831,0.258336,11.729948,2.388377
8039,11982273786,0.128895,0.151488,0.101471,0.143456,0.132415,0.146528,,,,,13.480918,,10.547744,
8040,11983726870,0.084032,0.092416,0.071552,0.063007,,,,,,,,,,
8041,11983971637,0.064832,0.071552,0.060896,0.259231,0.104608,0.110208,,,,,,,,
8042,11984564083,,,,,0.105343,0.106688,0.10352,0.434687,0.071839,8.437446,0.118592,0.172768,,2.357593
8043,11995996912,0.09504,0.096768,0.073984,0.069663,0.10672,0.116384,,,,,0.152383,,,
8044,12000150179,0.08672,0.100447,0.082432,0.124224,,0.123807,,,,,,,,
8045,12000599170,0.080864,0.095104,0.071264,,0.118528,,,,,,,,,
8046,12000931681,0.065664,0.080608,0.064672,0.186431,0.111391,0.099968,,,,,,,,
8047,12001354656,0.069024,0.078496,0.059744,0.361663,,0.132383,,,,,,,,
8048,12001655327,0.066048,0.115872,0.074912,,0.11232,,,,,,,,,
8049,12001913342,0.066656,0.083776,0.067552,0.498942,0.104767,0.168448,,,,,,,,
8050,12002337629,0.0656,0.111776,0.060832,0.693245,,,,,,,,,,
8051,12002548220,0.06704,0.097984,0.06448,,0.15248,0.09952,,,,,,,,
8052,12002994555,0.066912,0.081664,0.071999,0.916541,0.124992,0.134975,,,,,,,,
8053,12003366138,0.07824,0.085728,0.072063,1.166364,,,,,,,,,,
8054,12003690009,0.072128,0.087615,0.151456,,0.162879,0.125184,,,,,,,,
8055,12004144279,0.075487,0.095936,0.108512,1.423963,0.122079,0.118048,,,,,,,,
8056,12004616822,0.072896,0.086976,0.066656,1.598364,,0.107487,,,,,,,,
8057,12004889429,0.0688,0.117472,0.133055,,0.117024,,,,,,,,11.094174,
8058,12005270740,0.074976,0.091263,0.087968,1.832539,0.135648,0.153855,,,,,,,,
8059,12005696882,0.065504,0.077375,0.064896,1.94713,,,,,,,,,,
8060,12005939538,0.06848,0.074784,0.089887,,0.106559,0.106016,,,,,,,,
8061,12006329232,0.069632,0.075711,0.066528,2.014426,0.1064,0.129183,,,,,,,,
8062,12006666703,0.068064,0.080735,0.06272,2.132345,,,,,,,,,,
8063,12006921455,0.063168,0.080384,0.089215,,0.107039,0.105632,,,,,,,,
8064,12007326189,0.070144,0.099199,0.130464,2.231385,0.195903,0.114944,,,,,,,,
8065,12007697612,0.070207,0.085536,0.084672,2.475417,,,,,,,,,,2.54812
8066,12008052363,0.070656,0.1376,0.129311,2.695352,0.122816,0.121983,,,,,,,,
8067,12008591082,0.077568,0.130847,0.115296,,0.128959,0.133952,,,,,,,,
8068,12009000808,0.077535,0.08848,0.071072,2.916919,0.149088,0.110176,,,,,,,,
8069,12009389671,0.070623,0.082016,0.07296,3.147223,,,,,,,,,,
8070,12009653862,0.066559,0.07488,0.08608,,0.120928,0.110879,,,,,,,,
8071,12010067365,0.066879,0.082912,0.066016,3.320054,0.105887,0.133984,,,,,,,,
8072,12010405924,0.068832,0.083168,0.0608,3.503222,,,,,,,,,,
8073,12010709795,0.062815,0.115328,0.109984,,0.118016,0.150431,,,,,,,,
8074,12011124834,0.066048,0.082752,0.067712,3.608981,0.108864,0.130687,,,,,,,,
8075,12011465057,0.067936,0.082912,0.099007,,,,,,,,,,,
8076,12011741920,0.070176,0.086464,0.121343,3.882932,0.164544,0.162239,,,,,,,,
8077,12012213374,0.0704,0.092351,0.071712,4.047476,,,,,,,,,,
8078,12012471838,0.070272,0.099839,0.078336,,0.194335,0.11552,,,,,,,,
8079,12012894364,0.071232,0.084639,0.068448,4.202131,0.109759,0.148608,,,,,,,,
8080,12013573786,,,,4.338803,0.11232,0.102687,,,,,,,,
8081,12014047193,,,,4.479858,0.100992,0.104704,,,,,,,,
8082,12014505847,,,,4.603634,0.110528,0.102687,,,,,,,,
8083,12014969686,,,,4.737809,0.097536,0.098496,,,,,,,,
8084,12015407605,,,,4.844145,0.162527,0.096736,,,,,,,,
8085,12015926643,,,,4.973936,0.099584,0.105344,,,,,,,,
8086,12016389170,,,,5.092752,0.103583,0.103872,,,,,,,,
8087,12016860080,,,,5.183345,0.108544,0.112671,,,,,,,,
8088,12017354799,0.100032,0.10864,0.108223,5.304528,0.106207,0.110944,0.15248,,,,,,,
8089,12018985578,0.067392,0.081184,0.063584,,,,,,,,,,,
8090,12020488485,0.088223,0.09808,0.068768,9.056836,0.117888,0.124,,3.205462,0.101792,,,,,
8091,12021977537,,,,9.223972,0.111967,0.112512,,,,,,,,
8092,12022501311,,,,9.393731,0.11328,0.144768,0.101055,0.417759,0.08912,,,,,
8093,12023753211,,,,4.887474,0.12512,0.133663,,,,,,,,
8094,12024265370,,,,5.107664,0.110111,0.108544,,,,,,,,
8095,12024741880,0.087552,0.105151,0.077344,4.078643,0.110624,0.105984,0.095615,0.447295,0.1328,12.330778,,,,
8096,12034141883,0.069312,0.087167,0.067168,0.226015,0.135423,0.18512,,,,,1.276988,,,
8097,12034755545,0.096511,0.162208,0.113888,0.537822,0.226335,0.125056,,,,,,0.285727,,
8098,12035580599,,,,0.388734,0.112992,0.160224,0.106367,0.420191,0.071968,15.681552,1.864411,,,
8099,12039369003,,,,,,,,,,19.003237,0.257887,0.207039,,
8100,12044676411,0.10912,0.104192,0.07872,0.094495,,,,,,,0.061792,0.083168,,
8101,12050607241,0.07024,0.084864,0.101503,,0.131007,0.128224,,,,14.494995,0.203168,,,
8102,12051050023,0.076864,0.158239,0.088832,0.284799,0.273343,0.127744,,,,,,0.275199,,
8103,12051921925,,,,0.52339,0.124383,0.118336,0.108896,0.420703,0.08016,5.250479,6.488716,,17.857481,2.543512
8104,12058086930,0.109567,0.1096,0.08288,0.115519,,,,,,,0.075616,0.104768,,
8105,12066551992,0.071968,0.085984,0.06896,,0.110688,0.126048,,,,,,,,
8106,12066976695,0.070464,0.086048,0.073631,0.282463,0.118624,0.132447,,,,,,,,
8107,12067325494,0.070144,0.080512,0.066495,0.499743,,,,,,,,,,
8108,12067734612,0.075904,0.177951,0.18544,0.817438,0.149568,0.184543,,,,,,,,
8109,12068359826,0.091776,0.109247,0.084448,,0.11872,0.168383,,,,,,,,
8110,12068735441,0.081312,0.096927,0.0744,0.816221,0.160831,0.112544,,,,,,,,
8111,12069192464,0.075167,0.135136,0.074976,0.910333,,,,,,,,,,
8112,12069476591,0.069376,0.078688,0.097984,,0.120192,0.121984,,,,,,,,
8113,12069897518,0.07552,0.080992,0.0656,1.067293,0.124384,0.138847,,,,,,,,
8114,12070269677,0.06704,0.119936,0.070207,1.174524,,,,,,,,,,
8115,12070594444,0.06672,0.097152,0.069247,,0.154271,0.124768,,,,,,,,
8116,12070932075,0.072544,0.08032,0.062527,1.373755,,0.097984,,,,,,,,
8117,12071196458,0.06848,0.076416,0.097343,1.554555,0.105216,,,,,,,,,
8118,12071647144,0.106496,0.128255,0.115552,,0.129984,0.129471,,,,,,,,
8119,12072065575,0.07616,0.08928,0.119296,1.725691,0.117855,0.117728,,,,,,,,
8120,12072551238,0.082304,0.094624,0.116671,1.909787,0.124832,0.149023,,,,,,,15.103122,
8121,12073022148,0.076704,0.138047,0.076096,2.131706,,0.119743,,,,,,,,
8122,12073373315,0.077183,0.132512,0.089632,2.332409,0.127264,,,,,,,,,
8123,12073781506,0.076448,0.1552,0.076223,,0.112479,0.12304,,,,,,,,
8124,12074179009,0.071616,0.082656,0.109407,2.376601,0.10912,0.111167,,,,,,,,
8125,12074612415,0.069984,0.078527,0.061792,2.448824,,0.100544,,,,,,,,
8126,12074877822,0.065632,0.100415,0.063264,,0.108511,,,,,,,,,
8127,12075173118,0.06496,0.081791,0.066816,2.505209,0.112992,0.098047,,,,,,,,2.514872
8128,12075583804,0.063488,0.137471,0.070912,2.582552,,0.111072,,,,,,,,
8129,12075911355,0.07136,0.146943,0.083744,,0.119487,,,,,,17.999529,,,
8130,12076225722,0.076735,0.098912,0.074016,2.725847,0.139615,0.15776,,,,,,,,
8131,12076680505,0.07216,0.0928,0.08048,2.891384,,0.116063,,,,,,,,
8132,12077050168,0.076736,0.166496,0.078495,,0.127712,,,,,,,,,
8133,12077380247,0.072032,0.095904,0.074079,3.060311,0.118816,0.133599,,,,,,,,
8134,12077859061,0.076544,0.093471,0.073568,3.244918,,0.104992,,,,,,,,
8135,12078134836,0.068704,0.195359,0.097248,3.532245,0.110719,,,,,,,,,
8136,12078649299,0.069024,0.121216,0.116127,,0.129056,0.127168,,,,,,,,
8137,12079049938,0.071808,0.079552,0.115551,3.756341,0.140128,0.111359,,,,,,,,
8138,12079697744,,,,3.933364,0.128127,0.109664,,,,,,,,
8139,12080186446,,,,4.031988,0.108352,0.103679,,,,,,,,
8140,12080664653,,,,4.154195,0.104991,0.105248,,,,,,,,
8141,12081132331,,,,4.262515,0.120192,0.108831,,,,,,,,
8142,12081633450,,,,4.332051,0.113439,0.10832,,,,,,,,
8143,12082121544,,,,4.478547,0.103232,0.106847,,,,,,,,
8144,12082631559,,,,4.55877,0.122495,0.14016,,,,,,,,
8145,12083131397,,,,4.632434,0.110752,0.109375,,,,,,,,
8146,12083662564,,,,4.742386,0.111807,0.11968,,,,,,,,
8147,12084136866,0.1256,0.116703,0.087584,4.843889,0.102816,0.101056,0.144351,3.171319,0.085599,,,,12.531353,2.390745
8148,12098414326,0.070591,0.084576,0.166592,0.085536,0.156032,0.144159,,,,,,,,
8149,12098958293,0.094112,0.095807,0.117984,0.240287,0.125984,0.115871,,,,,,,,
8150,12099622451,,,,0.259167,0.125727,0.1912,0.111616,1.488347,0.075168,13.418967,0.668574,0.145728,,
8151,12109550420,0.104383,0.12608,0.084,0.084831,,,,,,8.427814,1.418619,,,
8152,12109999379,0.098688,0.093055,0.114592,0.081088,0.185727,0.154048,,,,,0.086688,0.133376,,
8153,12111766861,0.075903,0.081376,0.068992,0.280767,0.12208,0.129023,,,,,,,,
8154,12112418379,,,,,0.123199,0.11504,0.133824,0.445567,0.104351,9.136612,9.253987,,12.735289,2.627064
8155,12122482125,0.117952,0.143391,0.0856,0.133696,0.153344,0.178623,,,,,0.146816,0.096576,,
8156,12124216103,0.085888,0.090495,0.06784,0.302527,0.123071,0.14112,,,,,,,,
8157,12125330692,0.121407,0.12896,0.095136,0.083071,0.140767,0.1472,0.122624,0.457407,0.091775,,,,11.215998,
8158,12132934253,0.106976,0.106144,0.075839,0.07424,,,,,,,,,,2.518456
8159,12133294123,0.073056,0.127999,0.137856,,0.146144,0.209791,,,,,,,,
8160,12133749098,0.07616,0.09152,0.128192,0.282367,0.159167,0.118048,,,,,11.346397,,,
8161,12134426312,,,,0.401086,0.118592,0.117952,0.143487,0.749022,0.101472,8.684326,0.180799,0.0936,,
8162,12144091050,,,,,,,,,,8.478662,0.073503,0.080224,10.588319,2.519161
8163,12153222734,0.107519,0.112,0.082176,0.074688,0.121824,0.168831,,,,,3.528341,,9.79053,2.464377
8164,12161874516,0.091648,0.097248,0.071488,0.063647,0.11408,0.119584,,,,,,,,
8165,12162408978,0.090464,0.102143,0.073888,0.085984,0.112448,0.115455,,,,,,,,
8166,12163772142,0.082047,0.095072,0.081344,0.081088,,,,,,,,,,
8167,12164057805,0.072416,0.09888,0.075296,0.260991,0.136,0.123231,,,,,,,,
8168,12164706475,0.084416,0.093279,0.073024,0.07408,0.111039,0.118752,,,,,,,,
8169,12166875973,0.066336,0.079903,0.075776,,0.147743,0.128704,,,,,,,,
8170,12167247811,0.06848,0.083583,0.064288,0.294879,,0.099776,,,,,,,,
8171,12167523299,0.085792,0.105727,0.070784,,0.132704,,,,,,,,,
8172,12167859106,0.065792,0.082623,0.13408,0.547007,0.132832,0.155967,,,,,,,,
8173,12168414720,0.078016,0.094144,0.08336,0.777374,0.114592,0.126495,,,,,,,,
8174,12168833151,0.075296,0.098528,0.078623,0.913789,,0.119456,,,,,,,,
8175,12169207005,0.073088,0.174911,0.080544,,0.124575,,,,,,,,,
8176,12169568284,0.070047,0.091232,0.105312,1.070204,0.122528,0.117408,,,,,,,,
8177,12170046299,0.075776,0.092,0.072064,1.172381,,0.151519,,,,,,,,
