Frame,ts,capsfilter0,queue0,videoconvert0,capsfilter1,vaapiencodeh264-0,queue1,pay0,rtpsession0,tee0,tee1,funnel0
945,36025898636,0.09542,0.318108,5.833426,0.244399,4.574555,1.213302,0.432563,0.167751,0.072722,,0.113042
946,36060539685,0.107481,0.326012,5.883232,0.294685,4.371643,1.134,0.34966,0.159543,0.073934,,
947,36092271948,0.163225,0.322555,6.11522,0.292101,4.968938,0.660083,0.39638,0.158724,0.109893,,
948,36126408392,0.103166,0.321912,5.869797,0.295309,4.887819,1.682623,0.338462,0.157265,0.071477,,
949,36160858644,0.158069,0.263858,6.035493,0.295971,4.774393,0.43819,0.315579,0.168152,0.117567,,
950,36193315355,0.145411,0.264247,5.835496,0.298053,4.383543,0.464688,0.352947,0.158945,0.116617,,
951,36227429383,0.104013,0.324311,5.91113,0.29464,4.820294,0.56573,0.315557,0.160519,0.070935,,
952,36261030960,0.148484,0.277005,6.920574,0.252235,4.706893,0.482575,0.34691,0.164617,0.119194,,
953,36295555159,0.146438,0.273874,5.930044,0.252342,5.402479,0.540049,0.349976,0.115209,0.158041,,
954,36329073067,0.098984,0.314509,5.832263,0.246406,4.451405,0.330717,0.26994,0.115754,0.112462,,
955,36361494024,0.093162,0.314179,5.852032,0.25146,4.026504,0.62234,0.336128,0.168569,0.115459,,
956,36395118703,0.142605,0.275807,5.859826,0.302031,3.87075,0.673416,0.278794,0.158743,0.070128,,
957,36430822476,0.149231,0.2815,5.940431,0.250345,4.049085,0.619063,0.218466,0.112674,0.259316,,
958,36462863445,0.145153,0.32898,6.022719,0.282212,4.013483,0.62191,0.223593,0.290563,0.071067,,
959,36496693122,0.175497,0.318363,5.87256,0.248034,4.066423,0.620225,0.272519,0.160797,0.114126,,
960,36530360116,0.156839,0.357993,5.985597,0.245272,3.980768,0.622618,0.258541,0.113889,0.120216,,
961,36564151528,,,,,,,,0.154852,0.070973,,
962,36572969127,,,,,,,,0.178209,0.186603,,
963,36573560523,0.146681,0.28253,5.915255,0.245709,3.921205,0.714797,0.301058,0.132868,0.078665,,
964,36598947366,0.154714,0.279796,5.936438,0.246808,4.074313,1.715953,1.011087,0.178118,0.117991,,
965,36633986137,0.144852,0.279968,6.685327,0.277124,4.022042,1.215887,0.833472,0.441096,0.261455,,
966,36667843889,0.151144,0.325148,5.85342,0.251992,4.020678,1.665727,0.97418,0.406218,0.299197,,
967,36701372482,0.149799,0.317189,5.934419,0.244905,4.022972,0.667229,0.266587,0.439307,0.273374,,
968,36732993801,0.146927,0.320614,5.867775,0.258083,3.986352,0.617337,0.327287,0.114193,0.145067,,
969,36767022269,0.142501,0.277467,5.878809,0.281365,3.89026,0.627938,0.218629,0.160532,0.11012,,
970,36800318612,0.195768,0.321259,5.85255,0.246489,4.018943,0.615392,0.221879,0.155413,0.06998,,
971,36834321205,0.100941,0.32558,5.870908,0.295414,4.009694,0.661869,0.220716,0.260439,0.076725,,
972,36868053655,0.148405,0.275792,5.974364,0.2489,3.908159,1.774361,1.080854,0.167576,0.071858,,
973,36904254582,0.13742,0.270465,5.817599,0.241831,4.02248,1.330389,0.756183,0.447816,0.294164,,
974,36937076016,0.150328,0.260002,5.831018,0.246316,4.049798,1.537716,0.954738,0.418229,0.295339,,
975,36973263129,0.152253,0.273515,6.638991,0.335625,4.071976,1.265729,0.722891,0.441198,0.292316,,
976,37005510123,0.101551,0.328303,5.999896,0.249921,3.99939,0.624166,0.221113,0.379131,0.259471,,
977,37036946629,0.150374,0.274153,5.926731,0.247089,3.906943,0.617941,0.262097,0.158709,0.069803,,
978,37070536762,1.10335,0.324863,5.942954,0.245238,4.260533,0.991639,0.319741,0.11239,0.118009,,
979,37106165121,0.143795,0.27169,5.849138,0.297421,4.043006,0.645003,0.229077,0.168089,0.072233,,
980,37139154549,0.143153,0.278074,5.845297,0.398398,3.958297,0.622108,0.217594,0.157817,0.157869,,
981,37171986203,0.145421,0.279832,6.198737,0.296326,3.912025,0.621807,0.256499,0.167187,0.070872,,
982,37206050508,0.767624,0.301982,5.949408,0.238898,3.929288,0.657675,0.223312,0.160302,0.116424,,
983,37240092960,0.098327,0.318281,5.89967,0.287889,4.096617,0.610856,0.220794,0.156058,0.072343,,
984,37273349680,0.101601,0.321935,5.856834,0.244088,4.002552,0.6237,0.346982,0.164874,0.112559,,
985,37307052601,0.099619,0.316293,5.962516,0.285715,4.016656,0.621925,0.344659,0.161358,0.073301,,
986,37343042219,0.143631,0.274117,5.891111,0.25683,3.865319,0.619822,0.21358,0.167293,0.072863,,
987,37374357933,0.15191,0.367495,5.896313,0.285074,3.89127,0.619772,0.215027,0.157224,0.070892,,
988,37408319995,0.167758,0.2747,5.826662,0.294548,3.932895,0.617239,0.273243,0.161873,0.070929,,
989,37442125273,0.143285,0.461046,20.061469,0.782131,7.281456,0.636122,0.220485,0.113003,0.16267,,
990,37494055989,0.097964,0.358591,5.95888,0.247148,3.996027,0.65671,0.229076,0.157941,0.071408,,
991,37511221964,0.162702,0.275662,5.972061,0.300567,3.934623,1.833272,1.009285,0.251429,0.075588,,
992,37546010085,0.103043,0.321405,6.019155,0.248175,3.902374,1.617457,1.168322,0.447798,0.294544,,
993,37579670459,,,,,,,,0.46653,0.270809,,
994,37586896589,,,,,,,,0.339533,0.423592,,
995,37588537542,0.308164,0.281462,5.833768,0.292085,4.084078,1.600157,0.983436,0.326185,0.262372,,
996,37613625670,0.142393,0.26753,5.912479,0.240461,3.873463,0.648525,0.273422,0.457444,0.461462,,
997,37644601216,0.147354,0.275591,5.845332,0.302954,3.899288,0.618391,0.219764,0.113425,0.119617,,
998,37678998718,0.153941,0.278183,5.981008,0.243634,4.032733,0.614296,0.218939,0.354375,0.132444,,
999,37712443469,0.153261,0.608494,21.686404,0.725974,6.332651,0.781667,0.232513,0.160007,0.110803,,
1000,37765166352,0.139222,0.438879,18.334289,0.804159,5.115372,0.473454,0.226942,0.156806,0.114367,,
1001,37793974266,0.143815,0.361338,17.873025,0.905929,5.279178,1.60641,0.934674,0.150048,0.108176,,
1002,37829808923,0.142797,0.314994,17.625612,0.790341,5.228065,1.332702,0.947184,0.427641,0.312513,,
1003,37862879264,0.138874,0.298576,17.911522,0.746681,5.305068,1.409331,0.929055,0.442992,0.424276,,
1004,37898509226,0.141274,0.330781,17.776549,0.796807,5.146296,1.381736,0.944254,0.446039,0.284857,,
1005,37930478440,0.099499,0.33361,17.888751,0.780889,5.142091,1.650123,0.991828,0.435115,0.267153,,
1006,37964707540,0.154835,0.29675,17.808496,0.765211,5.206945,1.533382,0.925084,0.462657,0.287274,,
1007,37998336566,0.095092,0.330467,12.851801,0.304248,3.547671,1.699283,0.975543,0.582792,0.28479,,
1008,38025084868,0.134366,0.267519,5.849266,0.297736,3.385638,1.558338,1.21934,0.432295,0.283318,,
1009,38052320348,0.141439,0.321769,5.866108,0.284004,4.125904,1.483101,0.982699,0.468883,0.253238,,
1010,38086041791,0.148989,0.27365,6.687092,0.250526,4.085204,1.772651,0.935378,0.433381,0.2779,,
1011,38120792563,0.151219,0.27285,5.838379,0.302171,3.545686,1.715443,0.95547,0.443168,0.285432,,
1012,38153195664,0.142789,0.280816,5.991015,0.249584,3.570847,0.656429,0.22801,0.451828,0.292746,,
1013,38184776312,0.138754,0.27297,5.865361,0.298897,3.493541,0.623927,0.220067,0.159189,0.112583,,
1014,38218534593,0.142871,0.356877,5.977406,0.245515,3.462698,0.619783,0.214673,0.165166,0.112701,,
1015,38252242372,0.101465,0.321406,5.830251,0.247332,4.212475,0.611857,0.214313,0.159718,0.069797,,
1016,38286723924,0.145075,0.278453,6.77569,0.285339,3.928264,0.616597,0.218131,0.172184,0.185755,,
1017,38321076119,0.14975,0.64649,19.349254,0.789217,5.246469,0.621862,0.257642,0.171629,0.111287,,
1018,38369694501,0.133107,0.378333,18.106919,0.72289,5.137814,0.47045,0.165428,0.167183,0.111314,,
1019,38401319783,0.140825,0.372488,17.692884,0.745084,5.1396,0.611789,0.239425,0.108661,0.069137,,
1020,38436078659,0.144498,0.470546,22.14238,0.740472,5.208505,0.723519,0.221127,0.162636,0.125045,,
1021,38473565194,0.149896,0.453297,22.262594,0.908775,5.308082,0.765875,0.226638,0.163054,0.115539,,
1022,38507833998,0.139643,0.444294,22.230233,0.775392,5.141337,0.628304,0.277497,0.162694,0.190758,,
1023,38541081450,0.094206,0.551417,21.584278,0.728561,5.156427,0.629963,0.268572,0.114472,0.114438,,
1024,38574147526,0.261412,0.750982,17.525032,0.760144,5.197511,0.53687,0.235257,0.114443,0.127444,,
1025,38604681632,,,,,,,,0.167904,0.068867,,
1026,38605232413,,,,,,,,0.117035,0.081592,,
1027,38605785063,0.292587,0.82668,21.448955,0.756637,5.24104,0.625852,0.278997,0.085407,0.121454,,
1028,38642186685,0.294749,0.972833,6.043065,0.337187,3.923671,0.611641,0.335557,0.114147,0.114516,,
1029,38659011770,0.315528,0.492182,6.15544,0.241709,3.879836,0.608955,0.220689,0.164311,0.07269,,
1030,38692236110,0.303465,0.720755,6.047211,0.300494,3.957379,0.621544,0.274431,0.16892,0.106391,,
1031,38726265553,0.124817,0.276629,5.979338,0.257514,3.970524,0.661133,0.281431,0.113648,0.115777,,
1032,38759338798,0.337353,0.497907,6.342056,0.242822,4.02491,0.625818,0.274135,0.11358,0.12122,,
1033,38797216085,0.301288,0.622467,6.129394,0.249362,3.931187,0.70706,0.232079,0.115545,0.129199,,
1034,38827634978,0.313571,0.678862,6.913081,0.247403,3.86862,0.615768,0.222985,0.201588,0.125501,,
1035,38862030709,0.144682,0.637363,6.208772,0.250801,4.069262,0.773867,0.236279,0.163221,0.117346,,
1036,38895197968,0.279299,0.532332,6.135446,0.240146,4.718024,1.717925,0.770775,0.15879,0.070439,,
1037,38931562707,0.194636,0.431121,6.193348,0.246193,8.982094,1.578624,1.013578,0.45477,0.289528,,
1038,38970376291,0.216976,0.39951,6.02816,0.245178,3.73901,1.286207,0.98541,0.430662,0.305511,,
1039,38997650734,0.362825,0.472399,6.224361,0.287662,3.383528,1.668449,0.971712,0.464401,0.272624,,
1040,39033924693,0.216662,0.363475,5.955283,0.248949,4.084656,1.491149,0.97385,0.472298,0.299612,,
1041,39065586818,0.319718,0.705157,6.143704,0.291865,3.930579,1.104591,0.251599,0.452926,0.287536,,
1042,39098281691,0.329164,0.585918,6.073347,0.250826,3.979382,0.652202,0.28678,0.154727,0.070677,,
1043,39131601561,0.303451,0.647585,6.065294,0.244284,4.011171,0.615399,0.218498,0.113656,0.167605,,
1044,39165249791,0.302924,0.745708,6.084192,0.250496,3.995154,0.645126,0.315206,0.159883,0.132222,,
1045,39199229653,0.287508,0.68419,6.106256,0.293955,3.916533,0.626522,0.221729,0.157013,0.073475,,
1046,39232809366,0.285179,0.68822,6.077824,0.243653,3.993673,0.625859,0.22281,0.163515,0.110935,,
1047,39266755694,0.304294,0.643928,6.141723,0.244002,3.482875,0.623178,0.263576,0.165442,0.210335,,
1048,39299888003,0.313607,0.930282,6.002274,0.365095,3.306959,0.655486,0.228178,0.118753,0.122931,,
1049,39335224031,0.31993,0.722647,6.22921,0.245546,4.052542,0.616178,0.216405,0.162614,0.111293,,
1050,39368199399,0.292769,0.921294,6.134716,0.253882,4.030881,0.621253,0.230365,0.164672,0.114461,,
1051,39402034455,0.332073,0.736883,6.035088,0.243484,4.823103,0.616603,0.219496,0.159157,0.110918,,
1052,39436368482,0.34075,0.77762,6.042999,0.244392,3.885548,0.613821,0.270929,0.155723,0.159244,,
1053,39469236204,0.331451,0.939742,6.063145,0.243894,4.05023,0.603914,0.272258,0.113881,0.118664,,
1054,39504067489,0.302966,0.736897,6.20632,0.242378,3.865289,0.623471,0.223496,0.208271,0.073414,,
1055,39536859299,0.323822,0.605658,6.01403,0.297549,3.948159,0.714777,0.226743,0.161098,0.116793,,
1056,39570534410,0.417156,0.722647,6.981353,0.238051,3.929425,0.625796,0.3039,0.16015,0.072481,,
1057,39605384328,,,,,,,,0.165304,0.0705,,
1058,39612489395,,,,,,,,0.175359,0.179043,,
1059,39613173562,0.152741,0.326794,5.932545,0.290721,4.073173,0.618917,0.227458,0.133227,0.166707,,
1060,39637560031,0.141281,0.379665,6.040609,0.298018,3.927238,0.708277,0.238043,0.162365,0.113981,,
1061,39671442160,0.315833,0.661078,6.136991,0.247847,3.895945,0.630452,0.221415,0.206889,0.073399,,
1062,39709007008,0.286813,0.686917,6.020725,0.246112,4.055611,0.739102,0.226044,0.163705,0.119813,,
1063,39739533969,0.286616,0.605431,6.872715,0.235949,3.883659,0.677773,0.214001,0.157823,0.072205,,
1064,39773817874,0.285908,0.660625,6.048875,0.341116,3.932396,0.618371,0.250412,0.1654,0.072739,,
1065,39806961367,0.327446,0.51856,6.079581,0.2534,4.844254,0.337219,0.306502,0.167067,0.11809,,
1066,39841261339,0.157004,0.452152,6.020582,0.293396,4.421868,0.572683,0.352499,0.163503,0.116262,,
1067,39875452752,0.306947,0.611669,6.068463,0.246051,4.735721,0.32636,0.226039,0.162568,0.07333,,
1068,39908623123,0.307771,0.574728,6.077569,0.296389,3.870542,0.614566,0.214768,0.159919,0.070242,,
1069,39941839617,0.324554,0.677563,6.057835,0.38049,3.923185,0.627182,0.267463,0.159586,0.07055,,
1070,39975967969,0.339968,0.485414,6.000365,0.237546,4.009721,0.626542,0.213299,0.201954,0.075348,,
1071,40009391443,0.33617,0.922153,6.104573,0.247076,4.040808,0.612798,0.312304,0.160948,0.112011,,
1072,40044200347,0.292805,0.750022,6.094594,0.243706,3.948305,0.628511,0.213345,0.115979,0.11897,,
1073,40077166630,0.352272,0.771956,6.062479,0.26081,4.064955,0.712702,0.23361,0.162671,0.07153,,
1074,40111316648,0.297222,0.773512,6.89022,0.289558,3.884959,0.628532,0.215077,0.157929,0.071649,,
1075,40145506097,0.337091,0.581718,6.09686,0.304778,3.916493,0.624989,0.224436,0.162611,0.07052,,
1076,40178424880,0.284834,0.78123,6.028824,0.245972,3.87222,0.627936,0.271896,0.162058,0.117575,,
1077,40212195313,0.322876,1.075702,6.182932,0.256463,4.051912,0.62235,0.268596,0.11387,0.113515,,
1078,40248183927,0.277495,0.805351,6.100725,0.334017,3.894057,0.613595,0.216969,0.113999,0.119213,,
1079,40279956439,0.31934,0.487366,6.824056,0.289998,3.935791,0.617557,0.213789,0.15484,0.171087,,
1080,40314121698,0.137521,0.324472,6.027554,0.29026,3.892025,0.619154,0.308361,0.158798,0.113514,,
1081,40346826985,0.300927,0.521926,6.575203,0.240497,4.016627,0.629275,0.215961,0.240537,0.073856,,
1082,40381501973,0.311025,1.03002,6.092394,0.284318,3.929264,0.661783,0.273743,0.16242,0.113529,,
1083,40416096107,0.295697,0.499597,6.04482,0.288039,3.899987,0.630499,0.214678,0.114486,0.118673,,
1084,40448410023,0.30001,0.666253,6.074523,0.301319,3.914027,0.617071,0.220689,0.171617,0.110679,,0.17501
1085,40482397518,0.320421,0.768621,6.887446,0.249168,4.013012,0.623889,0.22077,0.162903,0.111183,,
1086,40517137240,0.130568,0.333112,5.971231,0.241207,4.047727,0.620983,0.213374,0.163533,0.115893,,
1087,40549373958,0.245034,0.393477,5.996134,0.29532,3.912387,0.672921,0.265954,0.15484,0.116713,,
1088,40583401243,0.28322,0.773473,6.065626,0.25529,3.900874,0.668026,0.254348,0.113778,0.155406,,
1089,40617556247,,,,,,,,0.169204,0.069023,,
1090,40625785103,,,,,,,,0.178982,0.193866,,
1091,40626370716,0.300703,0.660191,6.079699,0.245912,4.035599,0.69217,0.241594,0.089607,0.124579,,
1092,40651362899,0.311989,0.709626,6.061222,0.239252,4.029699,0.614786,0.224348,0.150392,0.072758,,
1093,40685145319,0.347257,0.521677,5.986902,0.248003,4.03378,0.623124,0.27014,0.15894,0.119303,,
1094,40718819573,0.305325,0.62818,6.030231,0.244594,3.875768,0.626112,0.270915,0.238194,0.075217,,
1095,40752442249,0.307675,0.855336,6.063972,0.323303,3.960225,0.6967,0.221368,0.114697,0.154284,,
1096,40787887240,0.316718,0.49305,5.969113,0.288262,4.04518,0.608358,0.310872,0.168975,0.072374,,
1097,40820032357,0.343504,0.700145,6.84228,0.247787,3.989365,0.623412,0.217684,0.159307,0.072393,,
1098,40854810191,0.319355,0.502773,6.007236,0.25384,3.990847,0.679407,0.273123,0.199925,0.115893,,
1099,40887580607,0.310742,0.774449,6.099772,0.296949,3.997544,0.655312,0.217834,0.112704,0.116147,,
1100,40921648122,0.135613,0.43865,5.955125,0.333131,3.885337,0.619992,0.214672,0.111778,0.122992,,
1101,40955844574,0.281657,0.665619,6.848103,0.251365,4.000243,0.618421,0.218068,1.173547,0.141994,,
1102,40989735371,0.130496,0.633758,7.983792,0.25252,4.887487,0.511235,0.344461,0.156424,0.069568,,
1103,41025360644,0.297855,0.58677,6.117765,0.247224,3.88862,0.609461,0.217354,0.163976,0.072088,,
1104,41056418135,0.308917,0.79648,6.064181,0.242941,4.072657,0.667296,0.223869,0.166873,0.107167,,
1105,41090548923,0.32336,0.539336,6.12526,0.242344,3.909261,0.611187,0.271274,0.112386,0.120306,,
1106,41124025190,0.331361,0.623052,6.1019,0.243354,3.870894,1.331014,0.267804,0.209094,0.07581,,
1107,41161715498,0.290901,0.660956,6.056677,0.254802,4.008138,1.755798,0.954338,0.16145,0.070572,,
1108,41193944070,0.199599,0.434587,6.916808,0.250116,3.82433,1.256729,0.668233,0.441554,0.254011,,
1109,41227316140,0.346077,0.659875,6.054377,0.247014,4.036448,1.886557,1.025296,0.458207,0.298822,,
1110,41261863046,0.327694,0.812741,6.385078,0.249428,3.916747,1.471188,0.771194,0.498595,0.279272,,
1111,41295395564,0.295866,0.942921,6.140007,0.303162,3.892184,0.649209,0.271571,0.535838,0.325638,,
1112,41327970655,0.330858,0.654132,6.089801,0.240033,4.055772,0.659945,0.233965,0.114112,0.115079,,
1113,41360663774,0.312669,0.854078,6.061019,0.246796,4.012329,0.61999,0.22052,0.155076,0.072105,,
1114,41394524514,0.321249,0.494348,6.014038,1.123787,3.872763,0.620694,0.217225,0.159663,0.115828,,
1115,41428648250,0.155136,0.556634,6.095716,0.292922,3.917295,0.624837,0.219053,0.160656,0.15096,,
1116,41461492994,0.301189,0.871884,6.019614,0.276841,4.821986,0.700444,0.223584,0.159391,0.069921,0.221964,
1117,41496801582,0.198857,0.389226,6.687576,0.295441,3.880189,0.616963,0.223222,0.158426,0.073366,,
1118,41529503713,0.305416,0.766969,6.052168,0.29175,3.96544,0.646512,0.224095,0.162222,0.071814,,
1119,41563286963,0.320414,0.495991,6.122196,0.249378,4.027383,0.616652,0.215261,0.157061,0.120879,,
1120,41596881912,0.352601,0.758208,6.106585,0.289583,3.914941,0.619595,0.376278,0.158642,0.086632,,
1121,41630968108,,,,,,,,0.172185,0.070832,,
1122,41638967724,,,,,,,,0.12893,0.187421,,
1123,41639625673,0.345606,0.494391,5.984431,0.244585,3.881792,0.656342,0.282257,0.135825,0.119653,,
1124,41664638266,0.311632,0.855698,6.076929,0.339601,3.895946,1.384268,0.720217,0.158368,0.072375,,
1125,41701495663,0.191241,0.53244,6.100199,0.367487,4.077973,1.56851,0.993816,0.473161,0.266593,,
1126,41734149560,0.210191,0.57719,6.807604,0.244912,3.874251,1.191582,0.693401,0.459609,0.251524,,
1127,41767639862,0.305518,0.603857,6.13913,0.248619,4.711047,0.666231,0.231986,0.406367,0.264486,,
1128,41800316086,0.162681,0.317075,6.004982,0.288619,4.869787,0.373602,0.301753,0.151983,0.071498,,
1129,41833529120,0.141697,0.485356,6.012993,0.251966,4.561832,1.509311,0.352186,0.161733,0.121928,,
1130,41868472708,0.148034,0.435944,6.206666,0.243115,4.863163,0.503488,0.345025,0.15914,0.07243,,
1131,41901496765,0.352153,0.799287,6.056175,0.257427,4.962477,0.571618,0.300129,0.206404,0.074274,,
1132,41935886336,0.279307,0.576281,6.466227,0.242444,4.743338,0.803305,0.479781,0.168879,0.11614,,
1133,41969944408,0.30639,0.91915,6.073401,0.254477,5.058544,0.620485,0.315927,0.16722,0.11621,,
1134,42003638034,0.314971,0.779167,6.064134,0.28862,4.74033,0.348941,0.29502,0.166655,0.117848,,
1135,42036710144,0.143851,0.553467,17.723996,0.793202,5.89655,0.805675,0.440785,0.158427,0.118774,,
1136,42085678855,0.148217,0.232215,19.686344,0.764882,5.864046,0.552046,0.392305,0.158316,0.072016,,
1137,42119063668,0.147793,0.455834,22.002377,0.775502,5.8019,1.43307,0.411373,0.173304,0.11768,,
1138,42156213991,0.147744,0.426655,16.56145,0.26827,4.823116,0.562641,0.297604,0.155184,0.115407,,
1139,42182012012,0.143324,0.283268,5.953941,0.248817,4.462927,0.526244,0.342098,0.177593,0.07469,,
1140,42204753366,0.141975,0.27415,20.393932,0.76654,7.856504,0.768747,0.43962,0.115584,0.162746,,
1141,42258115390,0.144486,0.273226,22.183,0.766487,5.364994,0.621306,0.315513,0.167641,0.072269,,
1142,42289960066,0.146312,0.454514,20.22065,0.789515,5.130162,0.628683,0.221777,0.11821,0.123142,,
1143,42321664284,0.140319,0.36518,17.635997,0.776714,5.185234,0.516576,0.166937,0.152964,0.125598,,
1144,42352573675,0.290216,0.757677,18.896106,0.733952,5.37505,0.642515,0.223114,0.108258,0.06884,,
1145,42388507624,0.293402,0.566554,6.024846,0.341237,3.916693,0.657614,0.278028,0.158278,0.12215,,
1146,42407464066,0.300102,0.498444,5.997693,0.28684,3.879164,0.618246,0.217168,0.113766,0.113195,,
1147,42440903329,0.314068,0.954039,6.073607,0.24352,3.96951,0.701579,0.293736,0.154621,0.070149,,
1148,42475436910,0.305156,0.789498,6.827398,0.244687,3.986638,0.618104,0.218555,0.15472,0.072106,,
1149,42509630067,0.326138,0.554499,5.966986,0.250862,4.023764,0.615725,0.219847,0.157952,0.07104,,
1150,42542425097,0.306378,0.552879,6.17416,0.237033,6.037805,0.719794,0.440315,0.159484,0.069976,,
1151,42578861846,0.320595,0.554299,6.10336,0.24541,4.708381,0.527551,0.302039,0.332668,0.086278,,
1152,42613676978,0.162483,0.386432,6.139251,0.254915,6.67231,0.772417,0.51138,0.169677,0.115189,,
