Frame,ts,rtpsession0,rtpstorage0,rtpjitterbuffer0,rtpssrcdemux0,typefind,rtpptdemux0,rtph265depay0,h265parse0,capsfilter0,nvv4l2decoder0,queue,Stream-muxer,nvtiler,onscreendisplay
38561,54823726321,0.068222,0.075325,,0.059551,0.107452,,,,,,,,,
38562,54824013993,0.08691,0.102237,0.840359,0.106268,0.149819,0.152348,,,,,,,,
38563,54824460732,0.069214,0.081598,1.100256,0.068798,,,,,,,,,,
38564,54824759539,0.065854,0.071006,,0.06707,0.142972,0.140316,,,,,,,,
38565,54825089482,0.068126,0.076254,1.334809,0.062974,,0.107677,,,,,,,,
38566,54825387873,0.063518,0.077854,,0.067678,0.152955,,,,,,,,,
38567,54825684280,0.064255,0.076637,1.482453,0.095965,0.129692,0.147804,,,,,,,,
38568,54826045038,0.06691,0.068702,1.696782,0.06243,,,,,,,,,10.391793,
38569,54826339333,0.063871,0.12662,,0.094813,0.110173,0.113021,,,,,,,,
38570,54826706042,0.1335,0.087486,1.879433,0.11318,0.141244,0.173979,,,,,,,,
38571,54827157677,0.063647,0.079229,2.134529,0.065822,,,,,,,,,,
38572,54827393286,0.06643,0.073501,,0.06963,0.102845,0.106301,,,,,,,,
38573,54827760796,0.065854,0.076222,2.294237,0.074301,0.148892,0.138332,,,,,,,,
38574,54828145616,0.068062,0.075357,2.540534,0.065342,,,,,,,,,,
38575,54828438088,0.065406,0.109917,,0.079581,0.107293,0.117309,,,,,,,,
38576,54828847292,0.071582,0.080126,2.764399,0.064286,,0.149564,,,,,,,,
38577,54829158163,0.102461,0.084222,2.945642,0.065086,0.136732,0.110525,,,,,,,,
38578,54829886909,,,2.975785,,0.099517,0.102365,,,,,,,,
38579,54830347568,,,3.124069,,0.104285,0.101437,,,,,,,,
38580,54830808770,,,3.282592,,0.107453,0.098398,,,,,,,,
38581,54831288148,,,3.453051,,0.103741,0.100638,,,,,,,,
38582,54831749991,,,3.539033,,0.101309,0.098429,,,,,,,,
38583,54832105309,,,6.386054,,0.096957,0.107517,0.159932,2.402457,0.076062,,,,,7.385896
38584,54835414620,,,6.503042,,0.106076,0.100125,,,,,,,,
38585,54835893070,,,6.62867,,0.097501,0.12486,,,,,,,,
38586,54836238404,0.116124,0.118365,0.07635,0.082237,0.131196,0.114557,0.089278,0.38994,0.07331,,,,,
38587,54842804452,0.097885,0.109949,0.070782,0.080029,0.103133,,,,,,,,,
38588,54843197048,0.067166,0.086942,0.225146,0.080125,0.101821,0.131836,,,,,,,,
38589,54843766568,,,,,0.103837,0.103549,0.100637,0.421972,0.081885,13.582611,1.045954,0.220281,,
38590,54851610595,,,,,,,,,,14.908941,0.15174,,,
38591,54851998391,,,,,,,,,,13.319899,0.184826,0.20297,,
38592,54858091109,0.112892,0.131133,0.07395,0.082493,,0.139612,,,,,0.189882,0.210266,12.64411,3.573976
38593,54865984959,0.072222,0.108957,0.160188,0.071933,0.115389,0.105469,,,,,,,,
38594,54866524047,0.101789,0.102333,0.076958,0.078878,0.1103,0.108637,,,,,8.432938,,,
38595,54867789866,0.253945,0.126268,0.109533,0.097885,0.10454,,0.127965,0.420819,0.079774,8.677731,0.200314,0.227417,11.813063,3.66306
38596,54882586905,0.070525,0.08995,,0.110749,0.133628,0.151963,,,,,5.386339,,,
38597,54883063339,0.070494,0.088093,0.31215,0.124445,0.214682,0.113373,,,,,,,,
38598,54883724024,0.072574,0.121053,0.489361,0.094941,0.11334,0.127933,0.123421,,,,,,,
38599,54884235977,0.065342,0.087069,,0.069214,,,,0.438387,,,,,,
38600,54884566367,0.064862,0.151772,,0.091869,,,,,0.086141,,,,,
38601,54884991059,0.068766,0.07939,1.041665,0.066718,0.122525,0.110749,,,,,,,,
38602,54885343401,0.076894,0.116349,1.199197,0.069054,,,,,,,,,,
38603,54885612545,0.06739,0.072062,,0.100637,0.112157,0.108157,,,,,,,,
38604,54885999830,0.067902,0.102813,1.289275,0.101085,0.118205,0.107324,,,,,,,,
38605,54886441193,0.06931,0.076574,1.441238,0.107773,0.100733,0.106237,,,,,,,,
38606,54886825053,0.068446,0.075389,1.552402,0.065983,,,,,,,,,,
38607,54887066070,0.065726,0.097501,,0.066334,0.134588,0.101213,,,,,,,,
38608,54887492586,0.065758,0.076382,1.724846,0.06803,0.13222,0.158971,,,,,,,,
38609,54887848256,0.07427,0.073886,1.915528,0.064638,,,,,,,,,,
38610,54888209493,0.067998,0.115933,,0.103101,0.194106,0.123965,,,,,,,,
38611,54888595786,0.074686,0.083966,2.110658,0.066878,,0.104637,,,,,,,,
38612,54888867298,0.067166,0.07395,2.238782,0.103933,0.103037,,,,,,,,,
38613,54889237431,0.067614,0.103197,,0.118397,0.107901,0.107613,,,,,,,,
38614,54889596844,0.067262,0.076446,2.385658,0.101469,0.104188,0.100638,,,,,,,,
38615,54890023168,0.070974,0.090461,2.498615,0.068766,,0.149084,,,,,,,,
38616,54890343831,0.070174,0.082942,,0.063006,0.162907,,,,,,,,,
38617,54890695980,0.06867,0.074301,2.765711,0.065854,0.116636,0.146684,,,,,,,,
38618,54891035330,0.068414,0.073565,2.895147,0.063679,,,,,,,,,,
38619,54891319866,0.066206,0.089213,,0.092798,0.109437,0.112125,,,,,,,,
38620,54891692079,0.071454,0.08499,3.029415,0.062238,0.097789,0.098717,,,,,,,,
38621,54892085700,0.099197,0.090142,3.167459,0.065534,,0.106781,,,,,,,,
38622,54892397403,0.065086,0.120637,,0.068286,0.121661,,,,,,,,,
38623,54892662675,0.073278,0.113532,3.277632,0.07139,0.121404,0.206042,,,,,,,,
38624,54893356927,,,3.526681,,0.101373,0.101277,,,,9.066232,,,,
38625,54893831057,,,3.630646,,0.119132,0.108477,,,,,0.220409,0.277336,,
38626,54894394432,,,3.898158,,0.193818,0.111933,,,,,,,11.612172,
38627,54894981807,,,4.111272,,0.106173,0.108701,,,,,,,,
38628,54895451521,,,4.244644,,0.101533,0.107868,,,,,,,,
38629,54895914068,,,4.369728,,0.137596,0.105981,,,,,,,,
38630,54896419557,,,4.505148,,0.115069,0.106461,,,,,,,,
38631,54896908183,,,4.647928,,0.139164,0.109021,,,,,,,,
38632,54897423880,,,4.815187,,0.11094,0.109565,,,,,,,,
38633,54897899738,,,4.93928,,0.107421,0.107581,0.13046,2.419289,0.084254,13.649649,5.831862,,11.827654,4.871282
38634,54915213952,0.119453,0.135932,0.082558,0.089917,,,,,,,0.684428,0.238713,,3.522649
38635,54917164231,0.069022,0.085822,,0.070014,0.112765,0.134364,,,,,,,,
38636,54917562555,0.07043,0.086909,0.263064,0.110909,0.111869,0.104989,,,,,,,,
38637,54918188489,,,0.34255,,0.108445,0.140796,0.122108,0.423028,0.07667,9.01628,3.991947,,,
38638,54928457789,0.111517,0.116892,0.095101,0.080382,,,,,,,0.284888,0.237881,12.129918,
38639,54933595751,0.067166,0.167195,0.159963,0.111805,0.153851,0.114237,,,,,,,,
38640,54934132919,0.071006,0.125276,0.242937,0.100093,0.112989,0.111549,,,,,,,,
38641,54934720998,0.111164,0.204634,,0.090558,0.107485,0.103549,0.095933,0.401396,0.074334,,7.095184,,,3.499833
38642,54935692553,0.073086,0.085374,0.216985,0.066302,0.132124,0.104701,,,,,,,,
38643,54936110525,0.097213,0.091805,0.4077,0.068798,0.098621,0.098749,,,,,,,,
38644,54936811561,,,0.532689,,0.095805,0.099549,0.090877,0.390133,0.074782,9.105334,0.161307,0.210394,11.786632,3.499354
38645,54952026060,,,,,,,,,,14.562902,6.752219,,,
38646,54952400641,0.110621,0.160731,0.086877,0.084414,,,,,,,0.176283,0.198298,,
38647,54959660365,0.069054,0.080382,,0.068222,0.105053,0.117213,,,,,,,,
38648,54960078881,0.088605,0.090206,0.302231,0.068702,0.105533,0.112253,,,,,,,,
38649,54960676239,,,0.429267,,0.127516,0.099389,0.095582,0.391668,0.076606,8.293102,14.557527,,11.208696,3.50921
38650,54970082492,,,,,,,,,,,0.19945,0.222329,10.701607,5.169097
38651,54984730736,0.150491,0.163259,0.097661,0.09891,,0.168155,,,,,13.531317,,,
38652,54985374525,0.099581,0.110749,,0.07555,0.115804,,,,,,,,,
38653,54985720883,0.069822,0.087229,0.192122,0.109533,0.115581,0.140092,,,,,,,,
38654,54986205221,0.07187,0.082909,0.342134,0.066206,,0.104989,,,,,,,,
38655,54986503900,0.064478,0.102461,,0.067422,0.146075,,,,,,,,,
38656,54986777140,0.065566,0.074654,0.505713,0.091101,0.112541,0.110557,,,,,,,,
38657,54987295685,0.090077,0.094078,0.699531,0.141531,0.103133,0.109693,,,,,,,,
38658,54987759640,0.075806,0.086494,0.888774,0.067678,0.144508,0.107101,,,,,,,,
38659,54988177868,0.07411,0.111005,0.874855,0.075261,,,,,,,,,,
38660,54988440164,0.066526,0.074654,,0.059582,0.098653,0.102173,,,,,,,,
38661,54988799097,0.069758,0.102749,0.971779,0.071262,0.101117,0.104381,,,,,,,,
38662,54989169359,0.06771,0.085694,1.009315,0.071933,,0.104509,,,,,,,,
38663,54989478949,0.064926,0.104157,,0.068254,0.111996,,,,,,,,,
38664,54989736222,0.064254,0.080542,1.181566,0.109788,0.146716,0.159259,,,,,,,,
38665,54990165297,0.070302,0.072861,1.394647,0.062847,,0.110909,,,,,,,,
38666,54990551910,0.148636,0.084125,,0.071646,0.155451,,,,,,,,,
38667,54990866173,0.067422,0.07619,1.606193,0.068254,0.117916,0.164604,,,,,,,,
38668,54991234098,0.067806,0.080413,1.820426,0.063838,,,,,,,,,,
38669,54991503114,0.068542,0.075293,,0.106141,0.111261,0.105629,,,,,,,,
38670,54991883935,0.070366,0.078653,1.958311,0.145212,0.176635,0.13846,,,,,,,,
38671,54992342514,0.07043,0.08515,2.24387,0.069534,,,,,,,,,,
38672,54992573835,0.067134,0.080062,,0.063486,0.127612,0.101821,,,,,,,,
38673,54992963904,0.079198,0.07987,2.340348,0.099581,0.178011,0.110012,,,,,,,,
38674,54993348788,0.071742,0.072125,2.594388,0.063967,,,,,,,,,,
38675,54993649164,0.063966,0.108221,,0.109949,0.117468,0.120349,,,,,,,,
38676,54994031552,0.067166,0.075102,2.733616,0.131484,0.112285,0.110653,,,,,,,,
38677,54994465140,0.06963,0.081854,2.901036,0.061598,,0.104764,,,,,,,,
38678,54994749995,0.06979,0.071038,2.954154,0.064382,0.102653,0.105021,,,,,,,11.0951,
38679,54995342586,0.067518,0.086814,3.132292,0.06819,0.104701,0.103485,,,,,,,,
38680,54995751886,0.075774,0.077853,3.322687,0.065023,0.104061,0.110717,,,,,,,,
38681,54996523800,,,3.421884,,0.110108,0.100381,,,,,,,,
38682,54996991978,,,3.579223,,0.102909,0.104733,,,,,,,,
38683,54997451996,,,3.667796,,0.100541,0.131549,,,,,,,,
38684,54997951502,,,3.776434,,0.107484,0.101437,,,,,,,,
38685,54998210438,,,3.874831,,0.098173,0.107005,,,,,,,,3.501529
38686,54998873811,,,4.04433,,0.109052,0.103389,,,,,,,,
38687,54999228969,0.073086,0.08931,6.801401,0.067134,0.116253,0.11798,0.135516,2.611763,0.085982,,,,,
38688,55002791552,,,6.949044,,0.115869,0.103133,,,,,,,,
38689,55003244595,,,3.47497,,0.104701,0.100029,,,,,,,,
38690,55003535723,0.116253,0.129692,0.118492,0.078238,0.101757,0.144572,0.089342,0.39922,0.093021,,,,,
38691,55015991903,0.089853,0.105341,,,0.124124,,,,,14.065189,1.07264,0.233209,,
38692,55017564049,0.06915,0.078717,0.103805,0.157532,0.104125,0.119388,,,,,0.172795,,,
38693,55018158623,,,0.242521,0.064318,0.102589,0.096894,0.120124,0.956516,0.066078,15.158469,0.178587,0.196186,,
38694,55027145561,0.085629,0.089757,0.092094,0.07251,0.106269,0.148891,,,,7.372073,0.272664,0.218425,,
38695,55029566130,0.079421,0.08435,0.065118,0.070622,0.103069,0.106141,,,,,,,,
38696,55030990536,0.081758,0.087581,0.06211,0.073246,0.12598,0.114909,0.104925,0.404052,0.07251,,,,14.050118,3.647733
38697,55035553091,0.08115,0.090173,0.090045,0.07107,,,,,,,,,,
38698,55035828219,0.069341,0.07555,0.172219,0.180987,0.112285,0.114013,,,,,8.526439,,,
38699,55036459625,0.072254,0.108828,0.084766,0.075422,0.110269,0.110205,,,,,,,,
38700,55036975961,,,,,0.111964,0.106749,0.091486,0.389332,0.075166,8.778048,0.215066,0.222617,,
38701,55048104436,,,,,,,,,,10.413616,0.158875,0.172123,13.213438,3.57516
38702,55064335226,0.086909,0.08819,0.079549,0.067998,,,,,,,5.020685,,11.037982,
38703,55064999846,0.067998,0.077533,,0.069982,0.184539,0.136284,,,,,,,,
38704,55065307485,0.063038,0.078077,0.386005,0.069214,,,,,,,,,,
38705,55065570358,0.070014,0.101661,,0.067166,0.123804,0.114525,,,,,,,,
38706,55066001353,0.068414,0.080989,0.605167,0.068158,0.116348,0.143836,,,,,,,,
38707,55066335359,0.070014,0.073309,0.804776,0.064671,,0.101341,,,,,,,,
38708,55066739412,0.067582,0.15062,0.974628,0.077438,0.124669,,,,,,,,,2.505815
38709,55067155143,0.071614,0.122044,,0.096029,0.109629,0.111004,,,,,,,,
38710,55067542748,0.074718,0.079325,1.142718,0.110365,0.104829,0.100317,,,,,,,,
38711,55067958256,0.070046,0.08099,1.198621,0.094141,,0.109276,,,,,,,,
38712,55068296358,0.077277,0.09443,,0.06163,0.113629,,,,,,,,,
38713,55068562878,0.06819,0.081246,1.270427,0.063262,0.135996,0.093406,,,,,,,,
38714,55068940019,0.06499,0.095805,1.383,0.06323,,,,,,,,,,
38715,55069167693,0.069886,0.120412,1.498676,0.109853,0.116412,0.109117,,,,,,,,
38716,55069662430,0.072094,0.126044,,0.097821,0.110429,0.111357,,,,,,,,
38717,55070033651,0.070494,0.07939,1.655439,0.139995,0.144764,0.138812,,,,,,,,
38718,55070455751,0.068766,0.082814,1.901416,0.069694,0.111869,0.109693,,,,,,,,
38719,55071178834,,,2.0689,,0.103677,0.106685,,,,,,,,
38720,55071648676,,,2.144961,,0.126236,0.107677,,,,,,,,
38721,55072213236,,,2.307069,,0.101245,0.112093,,,,,,,,
38722,55072679206,,,2.368859,,0.107421,0.109725,,,,,,,,
38723,55073151640,0.087101,0.085694,2.520822,0.067934,0.108541,0.105373,,,,,,,,
38724,55074466546,0.067934,0.078973,0.058078,0.087038,0.187386,0.106685,,,,,,,,
38725,55074871878,0.066206,0.080062,0.292503,0.065406,0.107645,0.100765,,,,,,,,
38726,55075493300,0.07059,0.082622,0.455155,0.105437,0.106237,0.100861,,,,,,,,
38727,55076086178,0.075134,0.080574,0.105373,0.066622,0.1455,0.150299,,,,,,,,
38728,55076780750,0.064126,0.06883,0.06051,0.058942,0.101949,0.111357,,,,,,,,
38729,55077137252,0.064094,0.07219,0.290328,0.060446,,0.105373,,,,,,,,
38730,55077411708,0.069758,0.195739,0.478162,0.110524,0.107485,0.096029,,,,,,,,
38731,55077870574,0.074366,0.081214,,0.066142,0.098685,,,,,,,,,
38732,55078176261,0.065758,0.075838,0.516401,0.088029,0.143804,0.103645,,,,,,,,
38733,55078585465,0.06515,0.10918,0.700843,0.075038,,0.106269,,,,,,,,
38734,55078907024,0.070109,0.104189,,0.064255,0.109437,,,,,,,,,
38735,55079167400,0.06579,0.076062,0.855975,0.060606,0.154235,0.098078,,,,,,,,
38736,55079786454,0.075614,0.120636,1.021922,0.070142,0.131772,0.104029,0.167964,2.63957,0.114493,,,,,
38737,55083401005,,,4.282274,,0.120092,0.127037,,,,,,,,
38738,55083887614,,,4.492797,,0.126877,0.107388,,,,,,,,
38739,55084385488,,,4.007307,,0.118492,0.100445,0.131357,0.410004,0.066238,11.898052,0.545936,0.183771,,
38740,55100250816,,,,,,,,,,15.139237,0.114877,,,
38741,55100502713,0.198938,0.108989,0.086141,0.07955,,,,,,,0.120925,0.130972,,
38742,55102144457,0.06835,0.076894,,0.145084,0.126748,0.141916,,,,,,,,
38743,55102628027,0.076606,0.082494,0.276535,0.071294,0.145883,0.160604,,,,,,,,
38744,55103312775,0.072382,0.056415,0.498769,0.035519,0.115164,0.114685,0.102717,0.404693,0.104029,7.034802,0.163483,0.133372,14.50252,3.291936
38745,55113815540,0.056735,0.085341,0.151227,0.06467,0.122428,0.195899,,,,,2.444505,,,
38746,55114203560,0.063583,0.070429,0.445235,0.058847,0.121212,0.229146,,,,,,,,
38747,55115111566,0.366357,0.114653,0.734666,0.063614,0.111517,0.114493,0.106333,0.405812,0.072702,8.612932,0.145052,,,
38748,55124610296,0.038463,0.037919,0.064734,0.102301,0.121181,0.169563,,,,,,0.142619,,
38749,55124988397,0.036735,0.066046,0.393813,0.037599,0.133309,0.109052,,,,,,,,
38750,55125800534,,,0.666509,,0.107068,0.108029,0.095262,0.399668,0.095485,8.64442,9.490603,,13.264252,6.654398
38751,55135408317,0.154236,0.164443,0.096317,0.096477,,,,,,,0.114844,0.151036,,
38752,55144826378,0.074622,0.103517,0.165435,0.173819,0.147579,0.129853,,,,,,,,
38753,55145380537,0.079581,0.100861,,0.074206,0.164828,0.117788,,,,,,,,
38754,55145838284,0.073886,0.083773,0.277592,0.133788,0.1175,0.119517,,,,,,,,
38755,55146428251,0.047263,0.048862,0.358582,0.031743,0.108093,0.108029,,,,,,,12.229115,
38756,55147924783,0.089661,0.086013,0.107517,0.065566,0.139644,0.109117,,,,,,,,
38757,55149765209,0.057215,0.057918,0.064351,0.050206,0.109853,0.11414,,,,,16.100073,,,4.787156
38758,55152331950,0.028927,0.035615,0.081822,0.026271,0.118652,0.110877,,,,,,,,
38759,55152697956,0.026847,0.228442,0.445107,0.093821,0.119356,0.612143,,,,,,,,
38760,55153655112,0.088125,0.117117,1.011458,0.072573,,,,,,,,,,
38761,55153913568,0.061662,0.070238,,0.055102,0.109533,0.110333,,,,,,,,
38762,55154280949,0.054014,0.06483,0.565712,0.052191,,0.147516,,,,,,,,
38763,55154562573,0.092894,0.064318,0.789513,0.327382,0.12166,0.097758,,,,,,,,
38764,55155041983,0.053822,0.120221,,0.057342,0.136028,,,,,,,,,
38765,55155335254,0.050302,0.106557,1.002114,0.05939,0.099613,0.110877,,,,,,,,
38766,55155698412,0.052095,0.05971,0.917477,0.058046,,,,,,,,,,
38767,55155961604,0.050366,0.080414,,0.108989,0.196122,0.118653,,,,,,,,
38768,55156304794,0.05603,0.066046,1.195869,0.050047,,,,,,,,,,
38769,55156551699,0.04883,0.075678,,0.054846,0.139419,0.114877,,,,,,,,
38770,55156940520,0.250585,0.04387,1.429303,0.061503,,0.12486,,,,,,,,
38771,55157185440,0.024383,0.031327,,0.027008,0.112029,,,,,,,,,
38772,55157337084,0.026239,0.031071,,0.025119,,,,,,,,,,
38773,55157454169,0.024031,0.030144,1.690127,0.028127,0.108093,0.101373,,,,,,,,
38774,55158016936,,,1.844682,,0.131004,0.101661,,,,,,,,
38775,55158507802,,,2.052996,,0.099677,0.099965,,,,,,,,
38776,55158969964,,,2.261406,,0.103837,0.102013,,,,,,,,
38777,55159439263,,,2.26163,,0.111836,0.102429,,,,,,,,
38778,55160021869,,,2.668722,,0.118845,0.140699,,,,,,,,
38779,55160506399,,,3.041479,,0.110365,0.102717,,,,,,,,
38780,55161004881,0.139771,0.14806,3.4199,0.085022,0.107197,0.102685,,,,,,,12.289881,3.761458
38781,55175226289,0.07107,0.08035,0.074077,0.058142,0.110845,0.114365,,,,,,,,
38782,55176540619,0.05971,0.065214,0.062782,0.048127,0.135964,0.114749,,,,,,,,
38783,55177328084,0.106845,0.06739,0.068702,0.029791,0.105021,0.104861,,,,,,,,
38784,55178656013,0.032831,0.039742,0.081277,0.026336,0.103773,0.119485,,,,,,,,
38785,55179545075,0.06963,0.103453,0.119932,0.051871,0.104605,0.109757,0.134172,2.65893,0.126205,,,,,
38786,55182913905,0.044255,0.057631,0.276792,0.05571,,0.11894,,,,,,,,
38787,55183248359,0.029183,0.058399,0.584207,0.052382,0.116413,0.097565,,,,,,,,
38788,55184043056,,,0.742315,,0.095549,0.113308,,,,,,,,
38789,55184355014,0.084957,0.09155,0.077789,0.071934,0.103581,,0.095069,0.414516,0.070846,,,,,
38790,55186082612,0.061535,0.098077,,0.075197,0.139324,0.115293,,,,,,,,
38791,55186461705,0.085374,0.067934,0.291736,0.048126,0.104189,0.105405,,,,,,,,
38792,55187084407,0.101181,0.110205,0.482066,0.060318,0.106365,0.09251,0.088125,0.387637,0.063966,,,,,
38793,55193269634,0.050591,0.07875,0.069662,0.087517,0.117341,0.128412,,,,,,,,
38794,55193622872,0.051358,0.058015,0.278328,0.05811,0.111677,0.108221,,,,,,,,
38795,55194331587,,,0.518641,,0.112509,0.131964,0.102973,0.712395,0.078558,12.400757,0.627374,0.186363,,
38796,55200097594,,,,,,,,,,15.257218,0.758409,,,
38797,55200311092,0.058302,0.055007,,0.029247,,,,,,,0.102589,0.110909,,
38798,55202042242,0.026304,0.033311,0.102461,0.041406,,,,,,,,,,
38799,55202184030,0.025376,0.034559,0.447891,0.024895,0.109885,0.114556,,,,,,,,
38800,55202750061,,,0.797512,,0.111741,0.106781,,,,,,,,
38801,55203211391,,,,,0.10326,0.101694,0.100862,0.388436,0.06579,17.756057,0.206842,0.164155,,
38802,55211338226,,,,,,,,,,15.886479,0.113725,0.119101,16.191655,
38803,55216101095,,,,,,,,,,12.242043,0.092573,0.095773,,3.400765
38804,55218799576,0.136572,0.139004,0.076221,0.08195,,,,,,,0.349174,,,
38805,55219249227,0.053279,0.094301,,0.095677,0.115293,0.152476,,,,,,,,
38806,55219625792,0.054271,0.064798,0.283256,0.048734,,,,,,,,,,
38807,55219776412,0.050911,0.061982,,0.080286,0.145467,0.110429,,,,,,,,
38808,55220147729,0.030399,0.033695,,0.041566,,,,,,,,,,
38809,55220286605,0.024192,0.033983,0.567312,0.023903,,0.110173,,,,,,,,
38810,55220466535,0.023871,0.064094,,0.027104,0.113532,,,,,,,,,
38811,55220621027,0.026399,0.032991,0.800168,0.025951,,,,,,,,,,
38812,55220865820,0.025248,0.068414,,0.041758,0.113245,0.114269,,,,,,,,
38813,55221059542,0.024799,0.045727,,0.032095,,,,,,,,,,
38814,55221188594,0.025791,0.032255,,0.026175,,,,,,,,,,
38815,55221251440,0.025472,0.087773,1.062145,0.060478,0.104957,0.106909,,,,,,,,
38816,55221637477,0.050271,0.082269,1.432054,0.051871,,,,,,,,,,
38817,55221866590,0.05075,0.055806,,0.046207,0.108125,0.106269,,,,,,,,
38818,55222147382,0.086621,0.061598,1.726445,0.044127,,,,,,,,,,
38819,55222317201,0.048414,0.059519,,0.048702,0.095901,0.097117,,,,,,,,
38820,55222639944,0.051615,0.066238,2.096323,0.053694,,,,,,,,,,
38821,55222849794,0.054782,0.067966,,0.090814,0.106717,0.106493,,,,,,,,
38822,55223219511,0.054687,0.065086,2.322333,0.05267,,,,,,,,,,
38823,55223366163,0.043519,0.053726,,0.086014,0.161339,0.136252,,,,,,,,
38824,55223621323,0.024479,0.030751,,0.023519,,,,,,,,,,
38825,55223739944,0.027904,0.031999,,0.023295,,,,,,,,,,
38826,55223851556,0.023743,0.031103,2.706449,0.026176,,,,,,,,,,
38827,55223932226,0.04035,0.041567,,0.07443,0.15702,0.13414,,,,,,,,
38828,55224206778,0.025183,0.034847,,0.047487,,,,,,,,,,
38829,55224348118,0.024415,0.030495,3.148421,0.025407,,,,,,,,,,
38830,55224478290,0.023839,0.045439,,0.026911,,0.102557,,,,,,,,
38831,55224573615,0.025504,0.032159,,0.074462,0.107868,,,,,,,,,
38832,55224772458,0.028255,0.030688,3.420092,0.023903,0.103869,0.108829,,,,,,,,
38833,55225414391,,,3.625878,,0.099261,0.099165,,,,,,,,
38834,55225874441,,,3.859759,,0.100829,0.101885,,,,,,,,
38835,55226344220,,,4.052426,,0.099069,0.100285,,,,,,,,
38836,55226831533,,,4.310146,,0.098046,0.101213,,,,,,,,
38837,55227275072,,,4.486493,,0.095358,0.094941,,,,,,,,
38838,55227721075,,,4.63644,,0.100061,0.100701,,,,,,,,
38839,55228229349,,,4.845075,,0.10902,0.112093,,,,,,,,
38840,55228698679,,,5.068748,,0.104189,0.102109,,,,,,,,
38841,55229184713,,,5.414338,,0.098109,0.125533,,,,,,,,
38842,55229705465,,,5.837301,,0.100509,0.104925,,,,,,,,
38843,55230160140,,,6.185323,,0.097213,0.097085,,,,,,,13.858571,
38844,55230603263,,,6.398917,,0.094045,0.097661,,,,,,,,
38845,55231040338,,,6.688796,,0.095966,0.097277,,,,,,,,
38846,55231492421,,,7.013203,,0.129628,0.105693,,,,,,,,
38847,55232017622,,,7.381641,,0.119612,0.13078,,,,,,,,
38848,55232509128,,,7.73555,,0.100029,0.102781,,,,,,,,
38849,55232968762,,,8.072244,,0.099773,0.100157,0.123741,2.684913,0.081534,11.14409,0.756042,0.241849,,3.104773
38850,55250032584,0.076094,0.085245,0.06787,0.043167,0.114556,0.135644,,,,,0.335958,,,
38851,55251227589,0.080413,0.08867,0.06515,0.059934,0.10902,0.117277,,,,,,,,
